taxid,contig_count,total_bp,Code,Name,Lineage,LineageTaxIDs,Rank,FullLineage,FullLineageTaxIDs,FullLineageRanks
1348500.0,1,1856,1348500.0,Cyclovirus VN,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus nhanloai,10239;2732416;2732423;2732536;39724;742914;3047966,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus nhanloai;Human associated cyclovirus 8;Cyclovirus VN,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047966;2038726;1348500,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
1345637.0,1,1832,1345637.0,Human cyclovirus VS5700009,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus munthu,10239;2732416;2732423;2732536;39724;742914;3047967,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus munthu;Human associated cyclovirus 9;Human cyclovirus VS5700009,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047967;2038727;1345637,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
742923.0,1,1795,742923.0,Cyclovirus NG14,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus mutum,10239;2732416;2732423;2732536;39724;742914;3047965,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus mutum;Human associated cyclovirus 7;Cyclovirus NG14,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047965;2038725;742923,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
742922.0,1,1794,742922.0,Cyclovirus NG12,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus mmadu,10239;2732416;2732423;2732536;39724;742914;3047964,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus mmadu;Human associated cyclovirus 6;Cyclovirus NG12,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047964;2038724;742922,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
2038728.0,1,1790,2038728.0,Human associated cyclovirus 10,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus humana,10239;2732416;2732423;2732536;39724;742914;3047957,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus humana;Human associated cyclovirus 10,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047957;2038728,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
742916.0,1,1780,742916.0,Cyclovirus PK5034,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus homa,10239;2732416;2732423;2732536;39724;742914;3047963,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus homa;Human associated cyclovirus 5;Cyclovirus PK5034,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047963;2038723;742916,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
85708.0,1,1767,85708.0,Porcine circovirus 2,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Circovirus;Circovirus porcine2,10239;2732416;2732423;2732536;39724;39725;3048279,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Circovirus;Circovirus porcine2;Porcine circovirus 2,10239;2731342;2732092;2732416;2732423;2732536;39724;39725;3048279;85708,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
742918.0,1,1759,742918.0,Cyclovirus PK5510,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus maanav,10239;2732416;2732423;2732536;39724;742914;3047956,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus maanav;Human associated cyclovirus 1;Cyclovirus PK5510,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047956;2038719;742918,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
742917.0,1,1740,742917.0,Cyclovirus PK5222,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus manukha,10239;2732416;2732423;2732536;39724;742914;3047961,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus manukha;Human associated cyclovirus 3;Cyclovirus PK5222,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047961;2038721;742917,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
1755290.0,1,1723,1755290.0,Indian encephalitis associated cyclovirus,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus manusyan,10239;2732416;2732423;2732536;39724;742914;3047959,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus manusyan;Human associated cyclovirus 12;Indian encephalitis associated cyclovirus,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047959;2169855;1755290,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
742915.0,1,1723,742915.0,Cyclovirus PK5006,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus insaan,10239;2732416;2732423;2732536;39724;742914;3047960,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus insaan;Human associated cyclovirus 2;Cyclovirus PK5006,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047960;2038720;742915,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
1520935.0,1,1710,1520935.0,Cyclovirus SL-108277,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus manitan,10239;2732416;2732423;2732536;39724;742914;3047958,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Cyclovirus;Cyclovirus manitan;Human associated cyclovirus 11;Cyclovirus SL-108277,10239;2731342;2732092;2732416;2732423;2732536;39724;742914;3047958;1987745;1520935,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank;no rank
458672.0,1,1700,458672.0,Hantaanvirus CGHu3614,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Hantaviridae;Orthohantavirus;Orthohantavirus hantanense,10239;2497569;2497576;1980410;1980413;1980442;3052480,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Hantaviridae;Mammantavirinae;Orthohantavirus;Orthohantavirus hantanense;Hantaanvirus CGHu3614,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980413;2560074;1980442;3052480;458672,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;subfamily;genus;species;no rank
743300.0,1,1699,743300.0,Human stool-associated circular virus NG13,Viruses;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Circovirus;Circovirus eniyan,10239;2732416;2732423;2732536;39724;39725;3052121,no rank,Viruses;Monodnaviria;Shotokuvirae;Cressdnaviricota;Arfiviricetes;Cirlivirales;Circoviridae;Circovirus;Circovirus eniyan;Human stool-associated circular virus NG13,10239;2731342;2732092;2732416;2732423;2732536;39724;39725;3052121;743300,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
2847174.0,1,1684,2847174.0,hepatitis D virus 2,Viruses;;;;Kolmioviridae;Deltavirus;Deltavirus japanense,10239;;;;2842321;39759;2844075,no rank,Viruses;Ribozyviria;Kolmioviridae;Deltavirus;Deltavirus japanense;hepatitis D virus 2,10239;2842242;2842321;39759;2844075;2847174,superkingdom;clade;family;genus;species;no rank
2847176.0,1,1676,2847176.0,hepatitis D virus 4,Viruses;;;;Kolmioviridae;Deltavirus;Deltavirus taiwanense,10239;;;;2842321;39759;2844078,no rank,Viruses;Ribozyviria;Kolmioviridae;Deltavirus;Deltavirus taiwanense;hepatitis D virus 4,10239;2842242;2842321;39759;2844078;2847176,superkingdom;clade;family;genus;species;no rank
2847173.0,1,1676,2847173.0,hepatitis D virus 1,Viruses;;;;Kolmioviridae;Deltavirus;Deltavirus italiense,10239;;;;2842321;39759;2844074,no rank,Viruses;Ribozyviria;Kolmioviridae;Deltavirus;Deltavirus italiense;hepatitis D virus 1,10239;2842242;2842321;39759;2844074;2847173,superkingdom;clade;family;genus;species;no rank
2847175.0,1,1673,2847175.0,hepatitis D virus 3,Viruses;;;;Kolmioviridae;Deltavirus;Deltavirus peruense,10239;;;;2842321;39759;2844076,no rank,Viruses;Ribozyviria;Kolmioviridae;Deltavirus;Deltavirus peruense;hepatitis D virus 3,10239;2842242;2842321;39759;2844076;2847175,superkingdom;clade;family;genus;species;no rank
1109732.0,1,1603,1109732.0,Pteropine orthoreovirus Sikamat/MYS/2010,Viruses;Duplornaviricota;Resentoviricetes;Reovirales;Spinareoviridae;Orthoreovirus;Nelson Bay orthoreovirus,10239;2732405;2732459;2732541;2946187;10882;118027,no rank,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Spinareoviridae;Orthoreovirus;Nelson Bay orthoreovirus;Pteropine orthoreovirus Sikamat/MYS/2010,10239;2559587;2732396;2732405;2732459;2732541;2946187;10882;118027;1109732,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
40690.0,1,1527,40690.0,Trematomus bernacchii,Eukaryota;Chordata;Actinopteri;Perciformes;Nototheniidae;Trematomus;Trematomus bernacchii,2759;7711;186623;8111;8206;35729;40690,species,cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Notothenioidei;Nototheniidae;Trematomus;Trematomus bernacchii,131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;7898;186623;41665;32443;1489341;186625;1489388;123365;123366;123367;123368;123369;1489872;1489922;8111;8205;8206;35729;40690,no rank;superkingdom;clade;kingdom;clade;clade;clade;phylum;subphylum;clade;clade;clade;clade;superclass;class;subclass;infraclass;clade;no rank;cohort;clade;clade;clade;clade;clade;clade;clade;order;suborder;family;genus;species
12542.0,1,1488,12542.0,Omsk hemorrhagic fever virus,Viruses;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Orthoflavivirus;Orthoflavivirus omskense,10239;2732406;2732462;2732545;11050;3044782;3048233,no rank,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Orthoflavivirus;Orthoflavivirus omskense;Omsk hemorrhagic fever virus,10239;2559587;2732396;2732406;2732462;2732545;11050;3044782;3048233;12542,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
189458.0,1,1404,189458.0,Human betaretrovirus,Viruses;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Betaretrovirus;Mouse mammary tumor virus,10239;2732409;2732514;2169561;11632;140052;11757,no rank,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Betaretrovirus;Mouse mammary tumor virus;Human betaretrovirus,10239;2559587;2732397;2732409;2732514;2169561;11632;327045;140052;11757;189458,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;no rank
10891.0,1,1136,10891.0,Reovirus sp.,Viruses;Duplornaviricota;Resentoviricetes;Reovirales;;;Reovirus sp.,10239;2732405;2732459;2732541;;;10891,species,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;unclassified Reovirales;Reovirus sp.,10239;2559587;2732396;2732405;2732459;2732541;2788865;10891,superkingdom;clade;kingdom;phylum;class;order;no rank;species
1138488.0,1,1083,1138488.0,Wyeomyia virus strain Darien,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus wyeomyiae,10239;2497569;2497576;1980410;1980416;11572;3052456,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus wyeomyiae;Wyeomyia virus strain Darien,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052456;1138488,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
28873.0,1,992,28873.0,Camelpox virus,Viruses;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Orthopoxvirus;Camelpox virus,10239;2732007;2732525;2732527;10240;10242;28873,species,Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;Orthopoxvirus;Camelpox virus,10239;2732004;2732005;2732007;2732525;2732527;10240;10241;10242;28873,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species
35511.0,1,989,35511.0,Jamestown Canyon virus,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus jamestownense,10239;2497569;2497576;1980410;1980416;11572;3052402,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus jamestownense;Jamestown Canyon virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052402;35511,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
181003.0,1,984,181003.0,Oya virus,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus catqueense,10239;2497569;2497576;1980410;1980416;11572;3052388,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus catqueense;Oya virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052388;181003,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
273357.0,1,961,273357.0,Ngari virus,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus bunyamweraense,10239;2497569;2497576;1980410;1980416;11572;3052381,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus bunyamweraense;Ngari virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052381;273357,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
159145.0,1,957,159145.0,Ingwavuma virus,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus ingwavumaense,10239;2497569;2497576;1980410;1980416;11572;3052400,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus ingwavumaense;Ingwavuma virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052400;159145,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
11575.0,1,945,11575.0,Maguari virus,Viruses;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus maguariense,10239;2497569;2497576;1980410;1980416;11572;3052414,no rank,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Peribunyaviridae;Orthobunyavirus;Orthobunyavirus maguariense;Maguari virus,10239;2559587;2732396;2497569;2497571;2497576;1980410;1980416;11572;3052414;11575,superkingdom;clade;kingdom;phylum;subphylum;class;order;family;genus;species;no rank
268972.0,1,933,268972.0,Untyped enterovirus FJ96-71,Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus B,10239;2732408;2732506;464095;12058;12059;138949,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B75;Untyped enterovirus FJ96-71,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;282345;268972,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype;no rank
118047.0,1,929,118047.0,Untyped enterovirus VA86-6765,Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus B,10239;2732408;2732506;464095;12058;12059;138949,no rank,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus B;Enterovirus B75;Untyped enterovirus VA86-6765,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138949;282345;118047,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype;no rank
499878.0,1,785,499878.0,Human bocavirus 48154/LanZhou/CHN,Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Bocaparvovirus;Human bocavirus,10239;2732415;2732422;2732534;10780;1507401;329641,no rank,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Human bocavirus;Human bocavirus 48154/LanZhou/CHN,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1507401;1507402;329641;499878,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;no rank;species;no rank
104580.0,1,785,104580.0,Kadipiro virus,Viruses;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Seadornavirus;Seadornavirus kadipiroense,10239;2732405;2732459;2732541;2946186;208294;3241299,no rank,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae;Seadornavirus;Seadornavirus kadipiroense;Kadipiro virus,10239;2559587;2732396;2732405;2732459;2732541;2946186;208294;3241299;104580,superkingdom;clade;kingdom;phylum;class;order;family;genus;species;no rank
499882.0,1,785,499882.0,Human bocavirus 52772/LanZhou/CHN,Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Bocaparvovirus;Human bocavirus,10239;2732415;2732422;2732534;10780;1507401;329641,no rank,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Human bocavirus;Human bocavirus 52772/LanZhou/CHN,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1507401;1507402;329641;499882,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;no rank;species;no rank
499879.0,1,785,499879.0,Human bocavirus 50383/LanZhou/CHN,Viruses;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Bocaparvovirus;Human bocavirus,10239;2732415;2732422;2732534;10780;1507401;329641,no rank,Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;unclassified Bocaparvovirus;Human bocavirus;Human bocavirus 50383/LanZhou/CHN,10239;2731342;2732092;2732415;2732422;2732534;10780;40119;1507401;1507402;329641;499879,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;no rank;species;no rank
